JAN_CD,SYOHIN_NM,0,1,2,DAIBUNRUI_CD,DAIBUNRUI_NM,CHUBUNRUI_CD,CHUBUNRUI_NM,SHOBUNRUI_CD,SHOBUNRUI_NM,SAIBUNRUI_CD,SAIBUNRUI_NM
4514603427417,三ツ矢クラフトジンジャエール　ＰＥＴ　５００ｍｌ,-12.402235,-13.721556,4.146511,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140305.0,炭酸フレーバー
4514603427912,三ツ矢フルーツパンチクラシカル　ＰＥＴ　５００ｍｌ,-9.043839,-7.7883744,7.2687144,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140305.0,炭酸フレーバー
4514657231077,眞露　チャミスル　トクトクマスカット瓶　２７５ｍｌ,-4.775218,-10.317291,10.402004,100000.0,食　品,140000.0,飲料・酒類,140600.0,アルコール飲料,140681.0,リキュール類
4518475030362,クリームパン生クリーム　１個,5.0952883,7.6030397,17.053415,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130139.0,半生菓子
4519831825004,信州ほしの　新・信州田舎そば　小諸七兵衛　３４０ｇ,22.74051,-17.750256,1.836146,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111205.0,乾麺
4520337100106,大葉（２Ｐ）,4.8959813,-9.909666,-9.411535,800000.0,生鮮・惣菜,830000.0,生鮮野菜,830100.0,葉茎菜,830114.0,香味野菜(大葉、かいわれ、パセリ等)
4521684313669,ｗｅｌｃｉａ水切りストッキング兼用,-0.0049889884,-2.9651473,-18.827051,200000.0,日用品,240000.0,家庭用品,240200.0,掃除用品,240201.0,ゴミ袋
4521684313676,ｗｅｌｃｉａ水切りストッキング浅型,0.05319742,-2.8976176,-18.886467,200000.0,日用品,240000.0,家庭用品,240200.0,掃除用品,240201.0,ゴミ袋
4525018110436,ブロッコリー彩りミックスサラダ　１２０ｇ,8.797562,-7.204486,-12.247461,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111901.0,サラダ
4530503024525,ハウスＷＦ　Ｃ１０００ビタミンレモン瓶　１４０ｍｌ,-13.576121,-9.8576975,9.052449,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140325.0,栄養ドリンク
4530503700016,ハウスＷＦウコンの力ウコンエキスドリンク１００ｍｌ,-18.15974,-8.312706,12.388608,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140325.0,栄養ドリンク
4530503700955,ハウスＷＦ　ウコンの力　スーパー　缶　１２０ｍｌ,-18.152622,-8.310149,12.386964,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140325.0,栄養ドリンク
4530503705004,ハウスＷＦ　メガシャキ　缶　１００ｍｌ,-19.237898,-9.882957,10.961538,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140325.0,栄養ドリンク
4530503874830,ハウスＷＦ　ＰＶグレープフルーツ味　１８０ｇ,-15.258815,-1.0917264,2.5273588,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4530503881593,パーフェクトＶゼリーマスカット　１８０ｇ,-15.473843,-0.1926147,2.680362,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4530503882828,ハウスＷＦ　ネルノダドリンク　１００ｍｌ,-19.403786,-9.303009,11.330488,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140325.0,栄養ドリンク
4530503885010,Ｃ１０００　ビタミンレモン　クエン酸　１４０ｍｌ,-13.394505,-9.355119,9.304493,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140325.0,栄養ドリンク
4530503901109,ハウスＷＦ　ベリーミックス＆ピーチ味　１５０ｇ,-10.866518,-4.284129,12.142105,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140397.0,その他清涼飲料
4531641000631,デイリートップ　おいしい濃いもめん３５０ｇ,10.059289,-15.570195,13.979239,100000.0,食　品,110000.0,加工食品,111800.0,水物,111801.0,豆腐
4531641000648,デイリートップ　おいしい濃いきぬ３５０ｇ,9.913539,-15.039503,13.935286,100000.0,食　品,110000.0,加工食品,111800.0,水物,111801.0,豆腐
4533213683341,リベルタ　カビトルネードＮＥＯ　縦型用　２１６ｇ,-0.572281,-10.299053,-21.552858,200000.0,日用品,210000.0,日用雑貨,212900.0,住居用洗剤類,212919.0,電気製品用クリーナー
4535336001231,宮城県産塩銀鮭切身　６０ｇ,11.103465,-0.49413946,-11.768627,100000.0,食　品,110000.0,加工食品,112100.0,加工水産,112197.0,その他加工水産
4537683001018,栃尾　手作りとちお油揚　１枚,7.767486,-2.2218492,-15.2101755,100000.0,食　品,110000.0,加工食品,111800.0,水物,111805.0,油揚げ
4538151000779,ミックス新鮮たまご　１０コ,5.8878927,9.131025,-22.710703,800000.0,生鮮・惣菜,860000.0,卵,860100.0,鶏卵,860101.0,鶏卵
4543352017822,バナナ　１袋,2.2754824,1.6866881,1.8437246,800000.0,生鮮・惣菜,840000.0,果物,840100.0,生鮮果物,840114.0,バナナ
4543720200764,ふっくらおにぎり梅,4.7432013,-4.4386983,2.768646,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111997.0,その他惣菜
4543720200788,ふっくらおにぎり鮭,27.353666,5.484038,2.3079371,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111997.0,その他惣菜
4543720200795,ふっくらおにぎりツナマヨ,25.23177,6.806079,5.554936,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111997.0,その他惣菜
4543720200801,ふっくらおにぎり昆布,25.201654,4.395819,3.9364924,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111997.0,その他惣菜
4543720207602,ふっくらおにぎり辛子明太子,24.777594,7.2836003,2.9539843,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111997.0,その他惣菜
4543995000281,クロレラ　いつもの乳酸菌飲料　６５ｍｌ×９,-20.545767,-4.2232823,6.388624,100000.0,食　品,140000.0,飲料・酒類,140400.0,乳飲料,140407.0,乳酸菌飲料
4547894155004,クロレッツＸＰ　オリジナルミントボトルＲ　１４０ｇ,-13.6269655,17.746342,-6.7031293,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130125.0,チューインガム
4547894640012,モンデリーズ　リッツ　クラッカー　Ｓ　１２８ｇ,5.0416493,13.396531,1.0909241,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4547894640197,モンデリーズ　リッツ　ブラックペッパー　１２８ｇ,3.765317,9.852085,-10.650977,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4547894660041,モンデリーズ　オレオ　ビッツサンドバニラ　６５ｇ,5.095992,15.28779,3.9818785,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4547894660362,モンデリーズ　オレオ　バニラクリーム　１２枚,5.056993,15.31586,3.996001,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4547894660386,オレオ　ファミリーパック　バニラクリーム　３０枚,5.2320976,15.305083,3.8574595,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4547894660416,モンデリーズ　オレオビッツサンドバニラ　２０ｇ×６,5.2532616,15.295163,3.8562014,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130127.0,ビスケット・クッキー
4548514139732,きき湯　マグネシウム炭酸湯　つめかえ用　４８０ｇ,-19.690681,-5.8974614,-13.236137,200000.0,日用品,210000.0,日用雑貨,212200.0,石鹸類,212207.0,入浴剤
4548514511354,インセント　薬用育毛トニック　無香料　２本,-12.131471,-1.6338528,-13.765888,200000.0,日用品,230000.0,化粧品,232800.0,男性化粧品,232813.0,男性用育毛・養毛剤
4548514511361,インセント　薬用育毛トニック　Ｐクール　２本,-12.244315,-1.4879292,-13.905991,200000.0,日用品,230000.0,化粧品,232800.0,男性化粧品,232813.0,男性用育毛・養毛剤
4548779706557,日清　冷凍　上海焼そば　大盛り　３４０ｇ,19.537483,-9.624834,-3.0220718,100000.0,食　品,110000.0,加工食品,110700.0,冷凍食品,110723.0,冷凍麺
4548779730347,日清　中華汁なし担々麺大盛り　３６０ｇ,24.273567,-5.476876,-7.5987945,100000.0,食　品,110000.0,加工食品,110700.0,冷凍食品,110723.0,冷凍麺
4548780501790,日清　ざるつけ麺合わせだし和風つゆ　１２０ｇ×２,20.812042,-18.639177,-0.7300256,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111207.0,生麺・ゆで麺
4548780532114,日清　つけ麺の達人　濃厚魚介醤油　２人前　３９６ｇ,19.67291,-16.117609,-7.3242292,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111207.0,生麺・ゆで麺
4548780536174,ラーメン屋さん冷し中華醤油だれ　１１０ｇ×２,21.114357,-18.500252,-2.161815,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111207.0,生麺・ゆで麺
4548780536198,日清　ラーメン屋さん冷し中華ごまだれ　１１０ｇ×２,20.663425,-18.126862,-2.5202043,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111207.0,生麺・ゆで麺
4548780537959,日清　焼うどん　香ばし醤油味　２人前,19.05727,-16.842234,3.2783365,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111207.0,生麺・ゆで麺
4548780570390,日清　日清の太麺焼そば　濃厚甘口ソース　２人前,21.723639,-10.484969,-2.4123669,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111207.0,生麺・ゆで麺
4549414001228,焼きそばロール,20.474667,-0.35677436,8.340043,100000.0,食　品,110000.0,加工食品,111300.0,パン・シリアル類,111399.0,パン不明
4549414001242,たまごロ－ル,11.188148,-3.9254994,11.834336,100000.0,食　品,110000.0,加工食品,111300.0,パン・シリアル類,111305.0,調理パン
4549414001259,コロッケロ－ル,16.562387,-0.24028689,7.9376397,100000.0,食　品,110000.0,加工食品,111300.0,パン・シリアル類,111305.0,調理パン
4549414002270,TVドリンクゼリーマルチビタミン12　GF,-14.820752,-0.61697996,2.2290983,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4549414002959,TV　ポテトチップス　しお味60g,2.3268378,20.568249,-10.6523075,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130131.0,スナック
4549414002966,TV　ポテトチップス　のりしお味60g,2.5208802,21.791365,-11.622781,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130131.0,スナック
4549414003253,プロテインバーチョコ　１本,-16.679682,17.825464,6.3213806,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4549414003260,TVプロテインバーシリアルチョコビター,-16.270895,17.99503,6.5774155,100000.0,食　品,190000.0,その他食品,190200.0,健康食品,190201.0,健康食品
4549414004533,黒糖かりんとう　１５０ｇ,2.3677166,9.610179,3.2759626,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130141.0,焼菓子・油菓子
4549414013665,ＴＶ６種野菜とキャベツの千切り　１３０ｇ,8.426931,-8.051783,-12.137748,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111901.0,サラダ
4549414013801,ＴＶロメインレタスのミックスサラダ　８６ｇ,8.633579,-7.6753674,-12.5848875,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111901.0,サラダ
4549414013818,ＴＶオニオンとレタスのサラダ　１００ｇ,9.159216,-7.849285,-13.232615,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111901.0,サラダ
4549414020540,ビーフハヤシ　２００ｇ,12.721876,-14.659678,1.8865911,100000.0,食　品,110000.0,加工食品,110500.0,調理品,110502.0,調理済みカレー
4549414077964,ＴＶＢＰピリ辛カルパス,5.2927628,8.640283,-7.2012506,100000.0,食　品,110000.0,加工食品,111500.0,加工肉類,111503.0,畜肉ソーセージ
4549414077971,ＴＶＢＰカルパス,4.4659176,8.655466,-7.117439,100000.0,食　品,110000.0,加工食品,111500.0,加工肉類,111503.0,畜肉ソーセージ
4549414082029,ＢＰ超極細毛Ｃふつう　１本,-2.7175899,11.524141,-20.196985,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212103.0,歯ブラシ
4549414082043,ＢＰ超極細毛Ｒふつう　１本,-3.0994647,11.5141945,-19.728577,200000.0,日用品,210000.0,日用雑貨,212100.0,口中衛生用品,212103.0,歯ブラシ
4549414083064,TVあたりめ41g,3.7593749,7.0911036,-5.792342,100000.0,食　品,130000.0,菓子類,130300.0,珍味,130303.0,水産珍味
4549414101126,ベストプライス　鶏だんご入りおでん　7種7,13.775913,-9.523682,-2.5187619,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111905.0,和惣菜
4549414105971,ＴＶ金ごま香るひとくちいなり４コ,25.74365,-0.26338503,3.0529878,800000.0,生鮮・惣菜,850000.0,惣菜,850100.0,主食的調理食品,850102.0,すし（弁当）
4549414138450,カレーに合う福神漬　１１０ｇ,10.209565,-18.591047,0.07824862,100000.0,食　品,110000.0,加工食品,111700.0,漬物・佃煮,111701.0,漬物
4549414144857,ベストプライス　天然水　2L,-19.298336,-16.218199,-3.3554463,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140317.0,水
4549414148671,TVBPバターロール,11.782095,8.128944,13.73592,100000.0,食　品,110000.0,加工食品,111300.0,パン・シリアル類,111301.0,食パン
4549414148688,TVBPレーズンバターロール,11.655913,9.068342,11.9975815,100000.0,食　品,110000.0,加工食品,111300.0,パン・シリアル類,111301.0,食パン
4549414156676,ＴＶＢＰビーフカレー中辛,12.145387,-16.294867,1.6660757,100000.0,食　品,110000.0,加工食品,110500.0,調理品,110502.0,調理済みカレー
4549414156683,ＴＶＢＰビーフカレー辛口,11.867462,-16.255434,1.6043947,100000.0,食　品,110000.0,加工食品,110500.0,調理品,110502.0,調理済みカレー
4549414210729,B&B　ホワイトブレッド　4枚,13.768943,5.1762786,22.823574,100000.0,食　品,110000.0,加工食品,111300.0,パン・シリアル類,111301.0,食パン
4549414210736,B&B　ホワイトブレッド　5枚,13.67846,5.688035,22.639112,100000.0,食　品,110000.0,加工食品,111300.0,パン・シリアル類,111301.0,食パン
4549414210743,B&B　ホワイトブレッド　6枚,12.719677,5.608775,22.459373,100000.0,食　品,110000.0,加工食品,111300.0,パン・シリアル類,111301.0,食パン
4549414210750,B&B　ホワイトブレッド　8枚,13.4163885,6.133188,22.44627,100000.0,食　品,110000.0,加工食品,111300.0,パン・シリアル類,111301.0,食パン
4549414216042,TV　つぶ入コーンクリーム　8袋入,8.8379545,-10.597759,6.1088924,100000.0,食　品,110000.0,加工食品,110600.0,スープ,110603.0,インスタントスープ
4549414216059,ポタージュ８袋入　８Ｐ,8.949446,-10.513912,6.0305624,100000.0,食　品,110000.0,加工食品,110600.0,スープ,110603.0,インスタントスープ
4549414231496,TV　プレミアム生ビール350ml,-4.883318,-22.954462,-0.15691023,100000.0,食　品,140000.0,飲料・酒類,140600.0,アルコール飲料,140641.0,ビール
4549414231540,天ぷらそば　１０１ｇ,23.989939,-13.826428,4.802546,100000.0,食　品,110000.0,加工食品,111200.0,麺類,111203.0,カップ麺
4549414232196,TVプレミアム生ビール　500ml,-5.0282927,-22.636738,-0.3917347,100000.0,食　品,140000.0,飲料・酒類,140600.0,アルコール飲料,140641.0,ビール
4549414281477,スポーツＤパウダーグレープフルーツ　１０袋,-13.616853,-8.882948,-3.0360706,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140323.0,スポーツドリンク
4549414281491,スポーツドリンクパウダーレモン　１０袋,-13.655489,-8.990991,-2.717345,100000.0,食　品,140000.0,飲料・酒類,140300.0,清涼飲料,140323.0,スポーツドリンク
4549414309393,オニオンとレタスのミックスサラダ　１００ｇ,9.442294,-8.152504,-13.100598,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111901.0,サラダ
4549414309409,キャベツの千切り　１６０ｇ,8.398096,-8.580881,-12.172944,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111901.0,サラダ
4549414309492,５種野菜とキャベツの千切り　１３０ｇ,8.733955,-8.212707,-11.898538,100000.0,食　品,110000.0,加工食品,111900.0,惣菜類,111901.0,サラダ
4549660224556,バンダイ　キャラパキ発掘恐竜　１個,-6.9129996,13.507661,-1.9044979,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130135.0,玩具菓子
4549660424024,バンダイ　魚ギョっと釣りグミ　１４ｇ,-6.8047223,12.714313,-2.5027347,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130121.0,キャンディ・キャラメル
4549660738480,バンダイ　キャラパキポケモン発掘チョコ　１個,-6.9274273,13.595405,-1.8226961,100000.0,食　品,130000.0,菓子類,130100.0,菓子,130135.0,玩具菓子
